Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
11/15/2020,834,13,124,86,191,161,138,110,84,35,28,1,443,391,0,250,30,163,267,43,81,0,0,0,0,0,5,4,4,0,7,6,0,7,1,4,1,0,0,4,8,8,17,13,25,26,23,0,70,54,0,43,2,52,19,6,2
01/15/2021,1024,11,54,127,264,196,174,114,79,48,22,0,532,492,0,308,50,219,299,55,93,0,0,0,1,2,2,2,4,0,5,6,0,2,1,5,3,0,0,1,3,5,6,7,14,11,7,0,33,21,0,18,0,21,14,1,0
07/04/2021,18,1,5,6,2,6,1,0,0,2,1,0,10,8,0,3,2,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2,0,3,2,0,0,0,2,2,1,0
02/06/2021,263,13,29,29,53,57,37,43,26,11,7,0,137,126,0,68,19,65,81,12,18,0,0,0,1,0,3,4,5,0,2,11,0,1,0,6,6,0,0,1,0,3,5,6,7,3,4,0,20,9,0,8,1,14,4,2,0
07/17/2021,122,0,8,22,37,28,18,8,2,4,3,0,66,55,1,42,5,31,21,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,1,0,4,4,0,0,0,5,2,1,0
11/21/2021,376,3,29,68,91,76,52,44,30,7,8,0,224,151,1,64,18,78,115,22,79,0,0,0,0,1,1,1,0,0,2,1,0,0,0,2,1,0,0,0,2,2,4,7,7,6,1,0,16,13,0,7,1,10,8,1,2
03/11/2020,13,0,7,0,4,1,3,3,2,0,0,0,4,9,0,2,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,4,3,0,1,0,5,1,0,0
08/30/2021,595,5,41,135,123,127,88,61,32,22,7,0,314,281,0,157,12,150,138,32,106,0,0,0,1,1,1,0,2,0,3,2,0,2,0,3,0,0,0,1,5,4,10,5,5,7,4,0,21,20,0,11,0,20,7,3,0
08/08/2021,273,2,30,42,77,56,39,23,15,15,6,0,146,127,0,53,8,76,78,18,40,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,2,2,8,2,4,2,7,3,0,15,15,0,9,1,17,3,0,0
10/21/2020,1181,6,60,116,381,246,176,130,84,32,16,0,613,568,0,445,32,183,358,58,105,0,0,0,0,0,0,0,6,0,4,2,0,2,0,1,2,1,0,2,5,10,6,8,16,8,5,0,29,31,0,21,0,24,13,2,0
02/22/2021,389,8,28,53,90,84,57,54,32,11,8,0,199,190,0,154,14,66,108,12,35,0,0,0,2,2,1,2,1,0,4,4,0,4,0,4,0,0,0,0,1,2,4,4,9,1,7,0,11,17,0,10,0,10,7,1,0
05/30/2021,52,7,11,7,15,11,6,6,7,0,0,0,23,29,0,19,0,18,9,1,5,0,0,0,0,1,1,3,2,0,3,4,0,1,0,5,1,0,0,1,0,0,3,1,4,1,1,0,7,4,0,2,0,7,2,0,0
04/21/2020,875,36,171,20,148,164,160,154,109,56,64,0,439,436,0,418,13,225,133,30,56,0,1,0,3,0,7,11,14,0,14,22,0,12,2,18,4,0,0,1,5,10,16,34,37,34,34,0,73,98,0,57,4,72,29,7,2
03/04/2020,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,1,0,0
03/05/2020,1,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,3,3,0,0,0,3,3,0,0
04/06/2020,583,22,200,5,78,96,103,110,94,56,41,0,303,280,0,151,24,246,106,28,28,0,0,0,2,5,1,8,6,0,9,13,0,3,0,16,3,0,0,0,5,22,16,41,60,29,27,0,110,90,0,44,10,113,22,9,2
04/21/2021,655,8,71,110,161,134,105,62,44,19,20,0,346,309,0,166,32,235,150,14,58,0,1,0,1,1,2,2,1,0,3,5,0,2,0,3,2,1,0,2,8,7,9,14,16,5,10,0,40,31,0,11,5,45,9,1,0
12/21/2021,6569,9,198,882,1962,1671,901,612,352,120,68,1,3567,2927,75,867,230,1724,1899,547,1302,0,0,0,1,1,1,3,3,0,3,6,0,2,0,5,2,0,0,12,21,21,19,31,31,38,25,0,94,104,0,37,1,103,45,7,5
06/04/2020,319,15,31,27,91,63,54,40,26,10,8,0,161,158,0,172,7,75,30,6,29,0,0,2,1,0,6,4,2,0,6,9,0,6,1,8,0,0,0,0,5,1,6,5,10,3,1,0,17,14,0,13,1,10,6,0,1
02/22/2022,286,2,26,79,69,42,28,26,18,12,11,1,141,143,2,70,19,44,82,17,54,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,0,0,0,2,2,3,1,2,2,7,7,0,14,12,0,9,0,6,9,1,1
10/05/2020,553,3,21,54,157,117,95,66,38,22,4,0,266,286,1,236,17,99,141,14,46,0,0,0,0,0,0,1,2,0,2,1,0,0,0,1,2,0,0,1,4,3,2,2,3,5,1,0,9,12,0,7,0,10,4,0,0
09/05/2021,320,4,29,76,70,62,45,43,14,4,6,0,170,150,0,75,13,86,90,20,36,0,0,0,0,1,1,1,1,0,2,2,0,0,0,2,2,0,0,1,3,2,4,10,4,3,2,0,16,13,0,6,1,16,5,1,0
10/12/2020,682,4,37,69,180,119,123,91,59,31,10,0,322,356,4,243,27,107,202,34,69,0,0,0,1,1,0,2,0,0,2,2,0,3,0,1,0,0,0,0,3,3,7,7,7,7,3,0,15,22,0,9,2,12,11,0,3
03/06/2022,80,2,8,7,24,13,12,5,8,7,4,0,44,36,0,10,1,22,30,3,14,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,2,1,2,1,1,1,0,4,4,0,2,0,2,4,0,0
06/08/2020,274,15,43,21,63,48,49,41,24,15,13,0,137,135,2,147,3,53,39,10,22,0,0,1,1,2,2,3,6,0,6,9,0,5,1,5,3,1,0,2,7,2,7,9,5,5,6,0,22,21,0,15,2,15,8,2,1
12/11/2021,883,11,76,167,218,178,132,82,63,33,10,0,467,412,4,122,28,214,259,85,175,0,0,0,5,2,1,2,1,0,3,8,0,4,0,3,4,0,0,4,9,7,12,10,14,10,10,0,32,44,0,19,1,33,20,2,1
01/03/2021,660,20,67,74,183,132,82,78,62,31,18,0,332,327,1,167,41,125,233,25,69,0,0,0,1,0,4,7,8,0,10,10,0,9,2,5,4,0,0,1,6,1,9,7,14,17,12,0,30,37,0,20,4,28,15,0,0
01/11/2021,1355,16,85,187,334,267,211,172,104,48,32,0,694,659,2,487,66,250,334,56,162,0,0,0,0,0,2,5,9,0,6,10,0,5,2,4,5,0,0,2,2,6,7,16,20,15,17,0,39,46,0,17,5,47,13,3,0
12/20/2020,581,30,70,62,139,116,94,70,48,31,21,0,303,277,1,168,37,109,208,19,40,0,0,0,3,3,9,10,5,0,8,22,0,13,1,10,6,0,0,3,9,5,6,10,12,15,10,0,40,30,0,18,2,33,10,2,5
02/25/2021,282,8,22,33,69,60,53,19,26,17,5,0,134,148,0,100,14,45,87,12,24,0,0,0,0,0,1,5,2,0,2,6,0,4,0,1,3,0,0,0,2,2,1,5,4,7,1,0,10,12,0,5,4,9,4,0,0
02/14/2022,375,13,14,106,75,59,41,34,31,20,9,0,180,191,4,72,23,56,127,19,78,0,0,0,3,1,2,4,3,0,11,2,0,1,0,8,3,1,0,0,0,2,1,2,4,1,4,0,8,6,0,5,0,3,5,0,1
03/10/2021,337,10,18,53,101,67,42,41,21,7,5,0,169,168,0,105,12,54,112,15,39,0,0,0,2,1,2,3,2,0,4,6,0,2,1,3,3,0,1,0,3,0,1,3,4,4,3,0,10,8,0,6,1,7,2,2,0
11/22/2020,779,15,101,62,199,159,141,88,76,34,20,0,382,396,1,203,28,135,284,38,91,0,0,0,2,1,4,4,4,0,8,7,0,6,0,3,6,0,0,2,7,10,16,8,22,24,12,0,47,54,0,28,3,42,21,5,2
01/27/2021,657,14,48,76,146,131,101,92,61,33,17,0,338,319,0,197,30,150,174,34,72,0,0,0,0,0,3,4,7,0,4,10,0,2,1,8,3,0,0,0,2,4,4,8,7,14,9,0,27,21,0,12,1,16,15,3,1
01/13/2021,1112,18,64,147,275,224,147,143,95,48,33,0,551,560,1,357,48,259,296,46,106,0,0,0,0,1,7,2,8,0,8,10,0,5,2,9,2,0,0,2,4,1,10,9,13,15,10,0,28,36,0,19,2,27,14,1,1
09/25/2021,228,3,26,45,51,43,31,22,22,8,6,0,120,108,0,49,11,60,69,17,22,0,0,1,0,1,0,0,1,0,2,1,0,0,0,2,0,1,0,2,6,3,3,3,5,1,3,0,18,8,0,5,1,14,5,1,0
06/20/2021,27,1,6,6,6,4,4,2,5,0,0,0,16,11,0,11,0,6,4,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,2,0,4,2,0,2,0,4,0,0,0
11/17/2021,738,2,43,154,157,159,98,72,40,27,31,0,372,365,1,108,15,155,248,67,145,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,0,3,6,4,8,5,6,11,0,25,18,0,7,1,23,10,1,1
06/04/2021,75,6,17,18,18,8,10,7,9,3,2,0,37,38,0,21,1,34,11,2,6,0,0,0,1,1,0,2,2,0,4,2,0,1,0,4,1,0,0,1,1,0,1,4,8,2,0,0,5,12,0,3,0,11,1,1,1
01/16/2022,1160,30,116,240,208,223,148,154,90,59,38,0,630,526,4,298,75,176,337,73,201,0,0,0,0,3,5,7,15,0,17,13,0,6,2,18,4,0,0,7,7,12,15,23,16,15,21,0,61,55,0,28,6,49,25,5,3
05/15/2021,177,7,44,38,38,33,19,27,12,6,4,0,92,85,0,53,2,78,22,7,15,0,0,0,0,0,2,2,3,0,3,4,0,2,0,3,2,0,0,1,4,6,4,13,7,3,6,0,17,27,0,13,0,19,10,2,0
09/16/2020,365,4,32,47,120,78,48,34,25,10,3,0,203,162,0,176,6,58,98,3,24,0,0,0,0,0,2,1,1,0,3,1,0,1,0,1,2,0,0,1,3,2,3,0,13,6,4,0,23,9,0,10,0,10,9,1,2
07/27/2020,362,1,19,51,102,66,50,40,30,14,9,0,194,166,2,182,11,87,59,8,15,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,2,2,4,0,2,6,0,7,12,0,5,3,7,4,0,0
02/15/2022,355,3,20,93,79,70,29,33,23,13,15,0,206,145,4,70,24,50,120,16,75,0,0,0,0,0,0,1,2,0,0,3,0,0,0,1,2,0,0,1,1,1,0,2,5,2,8,0,10,10,0,9,0,2,8,1,0
05/11/2021,309,9,36,60,65,69,41,34,30,5,5,0,160,149,0,62,6,140,53,9,39,0,1,0,1,1,1,4,1,0,4,5,0,3,0,3,3,0,0,0,2,6,6,5,7,6,4,0,17,19,0,5,0,23,6,1,1
05/13/2020,877,45,124,56,189,165,164,135,96,40,32,0,450,421,6,491,23,153,96,23,91,0,0,2,3,4,13,10,13,0,17,28,0,18,5,15,6,1,0,2,5,8,17,24,33,22,13,0,64,60,0,53,2,54,11,2,2
08/14/2021,408,6,46,78,103,100,49,33,29,12,4,0,218,190,0,100,16,102,127,10,53,0,0,1,0,1,4,0,0,0,2,4,0,0,0,5,1,0,0,1,5,6,4,16,6,7,1,0,24,22,0,13,1,19,11,2,0
04/10/2020,571,32,155,22,80,101,99,107,85,42,35,0,257,314,0,189,30,223,86,24,19,0,0,1,3,3,3,9,13,0,11,21,0,3,2,24,3,0,0,0,9,10,22,19,40,27,28,0,63,92,0,51,4,67,23,9,1
09/02/2020,406,3,21,42,127,81,67,46,25,12,6,0,224,181,1,176,12,67,108,15,28,0,0,0,0,1,1,0,1,0,1,2,0,1,0,1,1,0,0,0,2,4,4,2,4,1,4,0,10,11,0,10,0,6,5,0,0
11/25/2020,1833,17,110,260,431,354,257,237,165,84,45,0,969,857,7,656,54,358,411,86,268,0,0,1,1,0,3,6,6,0,4,13,0,8,0,4,5,0,0,2,7,8,11,19,26,17,20,0,57,53,0,38,5,33,27,5,2
10/15/2021,315,1,20,87,59,61,32,29,27,10,10,0,152,161,2,64,14,66,116,22,33,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,5,1,4,5,4,0,8,12,0,3,1,9,7,0,0
09/24/2021,355,6,23,70,89,81,41,35,24,13,2,0,186,167,2,68,12,103,109,29,34,0,0,1,1,0,2,1,1,0,1,5,0,2,1,2,1,0,0,1,2,5,5,2,2,3,3,0,12,11,0,5,0,13,5,0,0
12/10/2020,1703,19,116,227,364,328,281,230,161,64,48,0,902,791,10,733,62,303,357,61,187,0,0,0,1,2,5,3,8,0,4,15,0,8,2,4,5,0,0,5,11,11,12,17,19,22,19,0,59,57,0,33,1,49,26,3,4
02/08/2022,553,8,30,154,117,81,70,51,41,25,14,0,283,265,5,115,40,91,194,34,79,0,0,0,0,1,4,0,3,0,4,4,0,3,0,4,1,0,0,1,1,4,2,6,2,5,9,0,12,18,0,7,4,11,7,0,1
09/06/2020,143,2,11,16,44,30,17,18,10,3,5,0,72,71,0,57,0,29,47,4,6,0,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,1,1,2,0,3,2,2,0,7,4,0,4,0,5,2,0,0
03/13/2020,32,0,8,0,4,13,5,5,5,0,0,0,8,24,0,4,2,5,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,0,0,3,5,0,1,0,3,4,0,0
03/09/2022,157,3,11,49,26,33,16,16,10,6,1,0,85,68,4,25,10,33,58,6,25,0,0,0,1,0,1,1,0,0,2,1,0,1,0,1,1,0,0,1,1,1,1,3,3,1,0,0,8,3,0,2,1,5,2,0,1
02/06/2022,288,23,33,75,57,48,41,29,16,14,8,0,145,141,2,46,21,31,82,18,90,0,1,2,1,2,6,5,6,0,7,16,0,8,0,8,6,1,0,1,2,4,5,3,3,5,10,0,18,15,0,6,6,9,9,2,1
06/25/2021,35,3,4,8,6,6,9,2,4,0,0,0,16,19,0,11,2,5,7,0,10,0,0,1,0,0,1,1,0,0,2,1,0,0,0,3,0,0,0,0,1,2,1,0,0,0,0,0,3,1,0,0,0,3,1,0,0
12/26/2021,4328,11,208,618,1157,987,675,445,261,122,63,0,2326,1962,40,817,147,1088,1153,446,677,0,0,0,1,0,5,4,1,0,5,6,0,2,0,7,2,0,0,10,25,20,21,32,39,33,28,0,120,88,0,34,4,117,41,9,3
01/17/2022,2046,30,134,401,367,356,298,251,205,97,70,1,1084,950,12,540,117,271,445,100,573,0,0,0,1,8,6,6,9,0,14,16,0,7,0,13,9,1,0,7,9,9,17,18,29,19,26,0,66,68,0,38,3,50,37,1,5
06/07/2021,102,9,16,20,20,11,19,14,10,6,2,0,53,49,0,34,3,37,18,3,7,0,0,0,1,4,2,1,1,0,3,6,0,5,0,4,0,0,0,1,0,0,4,5,2,3,1,0,12,4,0,5,0,8,3,0,0
05/08/2021,271,8,44,47,74,58,38,28,14,5,7,0,166,105,0,70,8,125,39,3,26,0,1,0,1,1,1,1,3,0,4,4,0,1,0,7,0,0,0,2,5,4,7,6,11,4,5,0,29,15,0,7,2,28,6,0,1
